time,object,confidence
2025-11-07 00:00:37,dog,0.33190813660621643
2025-11-07 00:00:37,person,0.31364619731903076
2025-11-07 00:00:37,person,0.26266178488731384
2025-11-07 00:00:37,person,0.26002970337867737
2025-11-07 00:00:39,person,0.8737912774085999
2025-11-07 00:00:39,person,0.3041151463985443
2025-11-07 00:00:39,person,0.26491549611091614
2025-11-07 00:04:20,person,0.36518412828445435
2025-11-07 00:04:21,person,0.8955444693565369
2025-11-07 00:04:21,person,0.4344029724597931
2025-11-07 00:04:21,laptop,0.3749766945838928
2025-11-07 00:04:21,person,0.30971887707710266
2025-11-07 00:04:21,person,0.28802770376205444
2025-11-07 00:04:21,person,0.8994423747062683
2025-11-07 00:04:21,person,0.46990954875946045
2025-11-07 00:04:21,person,0.45485925674438477
2025-11-07 00:04:21,laptop,0.3851813077926636
2025-11-07 00:04:21,dog,0.26228734850883484
2025-11-07 00:04:21,person,0.8965952396392822
2025-11-07 00:04:21,person,0.47325170040130615
2025-11-07 00:04:21,laptop,0.35936129093170166
2025-11-07 00:04:21,person,0.3399738371372223
2025-11-07 00:04:22,person,0.9042423963546753
2025-11-07 00:04:22,person,0.5336030125617981
2025-11-07 00:04:22,person,0.4151252210140228
2025-11-07 00:04:22,laptop,0.27382490038871765
2025-11-07 00:04:22,person,0.8933409452438354
2025-11-07 00:04:22,person,0.5230655074119568
2025-11-07 00:04:22,person,0.49285888671875
2025-11-07 00:04:22,laptop,0.26625633239746094
2025-11-07 00:04:23,person,0.909425675868988
2025-11-07 00:04:23,person,0.49524638056755066
2025-11-07 00:04:23,person,0.4298366606235504
2025-11-07 00:04:23,person,0.28339770436286926
2025-11-07 00:04:24,person,0.9038504362106323
2025-11-07 00:04:24,person,0.5392283201217651
2025-11-07 00:04:24,person,0.4090404510498047
2025-11-07 00:04:24,laptop,0.3326985239982605
2025-11-07 00:04:24,person,0.29084712266921997
2025-11-07 00:04:24,person,0.9165892004966736
2025-11-07 00:04:24,person,0.5067828297615051
2025-11-07 00:04:24,person,0.45999789237976074
2025-11-07 00:04:25,person,0.9156919121742249
2025-11-07 00:04:25,person,0.46538326144218445
2025-11-07 00:04:25,person,0.46138155460357666
2025-11-07 00:04:26,person,0.895709216594696
2025-11-07 00:04:26,person,0.510643720626831
2025-11-07 00:04:26,person,0.4553951025009155
2025-11-07 00:04:27,person,0.9084580540657043
2025-11-07 00:04:27,person,0.44653668999671936
2025-11-07 00:04:27,person,0.44374170899391174
2025-11-07 00:04:29,person,0.9120043516159058
2025-11-07 00:04:29,person,0.42506712675094604
2025-11-07 00:04:29,person,0.3860257863998413
2025-11-07 00:04:29,laptop,0.29511868953704834
2025-11-07 00:04:30,person,0.9043518900871277
2025-11-07 00:04:30,person,0.43342041969299316
2025-11-07 00:04:30,person,0.35819175839424133
2025-11-07 00:04:31,person,0.8292468190193176
2025-11-07 00:04:31,person,0.42726218700408936
2025-11-07 00:04:31,laptop,0.28077438473701477
2025-11-07 00:04:31,person,0.27504050731658936
2025-11-07 00:04:33,person,0.8127896189689636
2025-11-07 00:04:33,person,0.40302565693855286
2025-11-07 00:04:34,person,0.8719649314880371
2025-11-07 00:04:34,person,0.501863956451416
2025-11-07 00:04:35,person,0.9096379280090332
2025-11-07 00:04:36,person,0.9429469704627991
2025-11-07 00:04:37,person,0.9350800514221191
2025-11-07 00:04:37,person,0.9402130246162415
2025-11-07 00:04:37,person,0.9379079937934875
2025-11-07 00:04:37,person,0.9385372996330261
2025-11-07 00:04:38,person,0.9433310031890869
2025-11-07 00:04:38,person,0.9418767690658569
2025-11-07 00:04:38,person,0.9405044317245483
2025-11-07 00:04:38,person,0.9399486184120178
2025-11-07 00:04:38,person,0.9412818551063538
2025-11-07 00:04:39,person,0.9389912486076355
2025-11-07 00:04:39,person,0.9367314577102661
2025-11-07 00:04:39,person,0.9379780888557434
2025-11-07 00:04:39,person,0.942658007144928
2025-11-07 00:04:39,person,0.9316704273223877
2025-11-07 00:04:39,person,0.9376344084739685
2025-11-07 00:04:40,person,0.9364760518074036
2025-11-07 00:04:40,person,0.9341961741447449
2025-11-07 00:05:23,person,0.5705440640449524
2025-11-07 00:05:23,person,0.4028613865375519
2025-11-07 00:05:23,person,0.29847630858421326
2025-11-07 00:05:24,person,0.3223048150539398
2025-11-07 00:05:24,person,0.28139087557792664
2025-11-07 00:05:24,person,0.5304372310638428
2025-11-07 00:05:24,person,0.6307415962219238
2025-11-07 00:05:25,person,0.3321608603000641
2025-11-07 00:05:25,person,0.3224762976169586
2025-11-07 00:05:26,person,0.32128822803497314
2025-11-07 00:05:27,person,0.37245067954063416
2025-11-07 00:05:27,person,0.3294491171836853
2025-11-07 00:05:28,person,0.4189710319042206
2025-11-07 00:05:28,person,0.3197084665298462
2025-11-07 00:05:29,person,0.6103015542030334
2025-11-07 00:05:29,couch,0.2987310290336609
2025-11-07 00:05:29,person,0.251295268535614
2025-11-07 00:05:30,person,0.5553628206253052
2025-11-07 00:05:30,person,0.4354250431060791
2025-11-07 00:05:30,couch,0.2983163595199585
2025-11-07 00:05:31,person,0.5091041326522827
2025-11-07 00:05:32,person,0.6679350137710571
2025-11-07 00:05:33,person,0.6838423609733582
2025-11-07 00:05:33,person,0.28690630197525024
2025-11-07 00:05:34,person,0.6032474040985107
2025-11-07 00:05:35,person,0.6556003093719482
2025-11-07 00:05:35,person,0.26885291934013367
2025-11-07 00:05:37,person,0.6422032713890076
2025-11-07 00:05:37,person,0.46238744258880615
2025-11-07 00:05:38,person,0.5251691341400146
2025-11-07 00:05:38,person,0.4075261652469635
2025-11-07 00:05:39,person,0.8143312931060791
2025-11-07 00:05:40,person,0.7397541403770447
2025-11-07 00:05:41,person,0.7700200080871582
2025-11-07 00:05:42,person,0.7752662301063538
2025-11-07 00:05:43,person,0.7354435920715332
2025-11-07 00:05:45,person,0.7645161151885986
2025-11-07 00:06:00,person,0.4133184850215912
2025-11-07 00:06:01,person,0.7878994345664978
2025-11-07 00:06:01,laptop,0.469603031873703
2025-11-07 00:06:01,person,0.35858190059661865
2025-11-07 00:06:02,person,0.32652220129966736
2025-11-07 00:06:02,person,0.46508458256721497
2025-11-07 00:06:02,person,0.30293112993240356
2025-11-07 00:06:03,person,0.5882968902587891
2025-11-07 00:06:03,person,0.40397197008132935
2025-11-07 00:06:04,person,0.40682169795036316
2025-11-07 00:06:05,person,0.8110001683235168
2025-11-07 00:06:05,cell phone,0.3893609941005707
2025-11-07 00:06:05,book,0.3828899562358856
2025-11-07 00:06:06,person,0.387469083070755
2025-11-07 00:06:07,person,0.7201471328735352
2025-11-07 00:06:08,book,0.6982255578041077
2025-11-07 00:06:08,person,0.6417192816734314
2025-11-07 00:07:03,person,0.8712826371192932
2025-11-07 00:07:03,person,0.9121873378753662
2025-11-07 00:07:03,kite,0.28183630108833313
2025-11-07 00:07:04,person,0.9137466549873352
2025-11-07 00:07:04,kite,0.25958800315856934
2025-11-07 00:07:04,person,0.9129890203475952
2025-11-07 00:07:04,kite,0.3561188280582428
2025-11-07 00:07:04,person,0.9115508794784546
2025-11-07 00:07:04,kite,0.26201024651527405
2025-11-07 00:07:05,person,0.9135352969169617
2025-11-07 00:07:05,kite,0.38200488686561584
2025-11-07 00:07:05,person,0.9086089134216309
2025-11-07 00:07:06,person,0.9163303971290588
2025-11-07 00:07:06,kite,0.25543975830078125
2025-11-07 00:07:07,person,0.9121243357658386
2025-11-07 00:07:07,kite,0.25576895475387573
2025-11-07 00:07:08,person,0.9166183471679688
2025-11-07 00:07:08,person,0.9170761108398438
2025-11-07 00:07:09,person,0.910467803478241
2025-11-07 00:07:09,kite,0.2815115749835968
2025-11-07 00:07:11,person,0.9201146364212036
2025-11-07 00:07:31,person,0.8490802645683289
2025-11-07 00:07:31,person,0.8043768405914307
2025-11-07 00:07:31,cell phone,0.30971312522888184
2025-11-07 00:07:31,person,0.8143921494483948
2025-11-07 00:07:31,cell phone,0.5240473747253418
2025-11-07 00:07:32,cell phone,0.9455484747886658
2025-11-07 00:07:32,person,0.8656913638114929
2025-11-07 00:07:32,cell phone,0.9339202642440796
2025-11-07 00:07:32,person,0.895409882068634
2025-11-07 00:07:33,person,0.8687319755554199
2025-11-07 00:07:33,cell phone,0.7535430192947388
2025-11-07 00:07:33,person,0.9022164344787598
2025-11-07 00:07:33,cell phone,0.7423078417778015
2025-11-07 00:07:34,cell phone,0.9165164828300476
2025-11-07 00:07:34,person,0.8607674837112427
2025-11-07 00:07:35,cell phone,0.8485103249549866
2025-11-07 00:07:35,person,0.8427481651306152
2025-11-07 00:07:36,cell phone,0.8650717735290527
2025-11-07 00:07:36,person,0.849973201751709
2025-11-07 00:07:37,cell phone,0.8953970670700073
2025-11-07 00:07:37,person,0.8454928398132324
2025-11-07 00:07:46,tie,0.41385501623153687
2025-11-07 00:07:47,cell phone,0.8924281597137451
2025-11-07 00:07:47,person,0.5968566536903381
2025-11-07 00:07:47,cell phone,0.8461737036705017
2025-11-07 00:07:47,person,0.6792530417442322
2025-11-07 00:07:47,person,0.38157156109809875
2025-11-07 00:07:47,person,0.7638025283813477
2025-11-07 00:07:47,cell phone,0.6328509449958801
2025-11-07 00:07:47,person,0.4105798304080963
2025-11-07 00:07:48,person,0.7716727256774902
2025-11-07 00:07:48,person,0.4480595588684082
2025-11-07 00:07:48,remote,0.30552685260772705
2025-11-07 00:07:48,cell phone,0.2619000971317291
2025-11-07 00:07:48,person,0.7266066074371338
2025-11-07 00:07:48,cell phone,0.4620729982852936
2025-11-07 00:07:48,person,0.3051062822341919
2025-11-07 00:07:48,remote,0.25002017617225647
2025-11-07 00:07:49,person,0.7774667143821716
2025-11-07 00:07:49,remote,0.646701991558075
2025-11-07 00:07:49,person,0.2549065351486206
2025-11-07 00:08:02,person,0.4330410659313202
2025-11-07 00:08:02,cell phone,0.3773624300956726
2025-11-07 00:08:02,person,0.5978804230690002
2025-11-07 00:08:03,person,0.7478397488594055
2025-11-07 00:08:03,cell phone,0.4010295867919922
2025-11-07 00:08:03,person,0.7962019443511963
2025-11-07 00:08:03,cell phone,0.47562411427497864
2025-11-07 00:08:04,person,0.811843991279602
2025-11-07 00:08:04,cell phone,0.5037381649017334
2025-11-07 00:08:04,cell phone,0.8216610550880432
2025-11-07 00:08:04,person,0.8205246925354004
2025-11-07 00:08:05,cell phone,0.9445670247077942
2025-11-07 00:08:05,person,0.8168765306472778
2025-11-07 00:08:06,cell phone,0.9352545142173767
2025-11-07 00:08:06,person,0.8779058456420898
2025-11-07 00:08:06,person,0.8505164384841919
2025-11-07 00:08:06,cell phone,0.8060459494590759
2025-11-07 00:08:08,cell phone,0.8768964409828186
2025-11-07 00:08:08,person,0.8223119974136353
2025-11-07 00:11:19,person,0.8762192130088806
2025-11-07 00:11:19,person,0.9038299918174744
2025-11-07 00:11:20,person,0.8958379030227661
2025-11-07 00:11:20,person,0.89043790102005
2025-11-07 00:11:21,person,0.8852213621139526
2025-11-07 00:11:21,person,0.8894938230514526
2025-11-07 00:11:22,person,0.8961086273193359
2025-11-07 00:11:22,person,0.9067368507385254
2025-11-07 00:11:23,person,0.8942495584487915
2025-11-07 00:11:24,person,0.8960933685302734
2025-11-07 00:11:25,person,0.903247058391571
2025-11-07 00:11:25,kite,0.30199703574180603
2025-11-07 00:11:26,person,0.8981718420982361
2025-11-07 00:11:28,person,0.8937445878982544
2025-11-07 00:11:29,person,0.9325575828552246
2025-11-07 00:11:30,person,0.9017935395240784
2025-11-07 00:11:32,person,0.8843306303024292
2025-11-07 00:11:33,person,0.8768933415412903
2025-11-07 00:11:34,person,0.8914628028869629
2025-11-07 00:11:35,person,0.8778343796730042
2025-11-07 00:11:36,person,0.8942786455154419
2025-11-07 00:11:38,person,0.8769775629043579
2025-11-07 00:13:17,person,0.7852488160133362
2025-11-07 00:13:18,person,0.9058719277381897
2025-11-07 00:13:18,person,0.8954415321350098
2025-11-07 00:13:19,person,0.9041004180908203
2025-11-07 00:13:20,person,0.9036317467689514
2025-11-07 00:13:21,person,0.9076881408691406
2025-11-07 00:13:21,kite,0.2517513930797577
2025-11-07 00:13:23,person,0.9158473610877991
2025-11-07 00:13:24,person,0.9144597053527832
2025-11-07 00:14:12,person,0.7414359450340271
2025-11-07 00:14:13,person,0.9096742868423462
2025-11-07 00:14:13,person,0.9157384037971497
2025-11-07 00:14:14,person,0.9183545708656311
2025-11-07 00:14:15,person,0.915140688419342
2025-11-07 00:14:16,person,0.9131034016609192
2025-11-07 00:14:17,person,0.9179109334945679
2025-11-07 00:14:19,person,0.9159570932388306
2025-11-07 00:14:20,person,0.9157400131225586
2025-11-07 00:14:21,person,0.9170420169830322
2025-11-07 00:14:22,person,0.8923470973968506
2025-11-07 00:14:23,person,0.9135003685951233
2025-11-07 00:14:24,person,0.914732038974762
2025-11-07 00:14:26,person,0.9224351048469543
2025-11-07 00:14:27,person,0.9200234413146973
2025-11-07 00:14:28,person,0.9144855737686157
2025-11-07 00:14:29,person,0.9165405631065369
2025-11-07 00:14:31,person,0.9212638735771179
2025-11-07 00:14:32,person,0.9120657444000244
2025-11-07 00:14:33,person,0.8986574411392212
2025-11-07 00:14:35,person,0.8803229331970215
2025-11-07 00:14:35,cell phone,0.4719441831111908
2025-11-07 00:14:36,person,0.8628520369529724
2025-11-07 00:14:36,cell phone,0.4855056703090668
2025-11-07 00:14:37,person,0.8575521111488342
2025-11-07 00:14:37,cell phone,0.6274380087852478
2025-11-07 00:14:39,person,0.8920412659645081
2025-11-07 00:14:40,person,0.9093453288078308
2025-11-07 00:17:55,person,0.7834122180938721
2025-11-07 00:17:55,person,0.9164795875549316
2025-11-07 00:17:55,person,0.9214597344398499
2025-11-07 00:17:56,person,0.9154968857765198
2025-11-07 00:17:56,person,0.9144942164421082
2025-11-07 00:17:57,person,0.919943630695343
2025-11-07 00:17:57,person,0.9137894511222839
2025-11-07 00:17:58,person,0.9118618369102478
2025-11-07 00:17:59,person,0.9158573150634766
2025-11-07 00:18:00,person,0.9219880700111389
2025-11-07 00:18:01,person,0.9175494909286499
2025-11-07 00:18:02,person,0.9140585660934448
2025-11-07 00:18:03,person,0.9138202667236328
2025-11-07 00:18:06,person,0.9137219190597534
2025-11-07 00:18:23,person,0.7267230153083801
2025-11-07 00:18:23,person,0.913156270980835
2025-11-07 00:18:24,person,0.9060572981834412
2025-11-07 00:18:24,person,0.9033757448196411
2025-11-07 00:18:25,person,0.9084441661834717
2025-11-07 00:18:27,person,0.8930043578147888
2025-11-07 00:18:28,person,0.9164968729019165
2025-11-07 00:18:29,person,0.9241989254951477
2025-11-07 00:18:31,person,0.8974567651748657
2025-11-07 00:18:32,person,0.8254823684692383
2025-11-07 00:18:34,person,0.8879923224449158
2025-11-07 00:18:35,person,0.8885263204574585
2025-11-07 00:18:36,person,0.8627715706825256
2025-11-07 00:18:37,person,0.8909454941749573
2025-11-07 00:18:38,person,0.8935995697975159
2025-11-07 00:18:39,person,0.8287944197654724
2025-11-07 00:18:41,person,0.6831948757171631
2025-11-07 00:18:41,remote,0.5475870966911316
2025-11-07 00:18:42,person,0.8882578611373901
2025-11-07 00:18:43,person,0.8923506140708923
2025-11-07 00:18:44,person,0.8902966380119324
2025-11-07 00:18:45,person,0.893040120601654
2025-11-07 00:18:47,person,0.9026967883110046
2025-11-07 00:18:49,person,0.8571786880493164
2025-11-07 00:18:49,cell phone,0.6699469089508057
2025-11-07 00:18:49,cell phone,0.30874356627464294
2025-11-07 00:18:51,person,0.8708467483520508
2025-11-07 00:18:51,cell phone,0.7549537420272827
2025-11-07 00:18:52,person,0.844876229763031
2025-11-07 00:18:54,person,0.8674141764640808
2025-11-07 00:19:07,person,0.8819164633750916
2025-11-07 00:19:07,person,0.8617637157440186
2025-11-07 00:19:08,person,0.9049487709999084
2025-11-07 00:19:08,person,0.9075598120689392
2025-11-07 00:19:09,person,0.9200108051300049
2025-11-07 00:19:10,person,0.9168402552604675
2025-11-07 00:19:11,person,0.9217348098754883
2025-11-07 00:19:11,person,0.914164662361145
2025-11-07 00:19:12,person,0.9139539003372192
2025-11-07 00:19:14,person,0.9152381420135498
2025-11-07 00:19:15,person,0.9209043383598328
2025-11-07 00:19:16,person,0.9033985733985901
2025-11-07 00:19:17,person,0.9202016592025757
2025-11-07 00:19:18,person,0.9241553544998169
2025-11-07 00:19:19,person,0.9020072817802429
2025-11-07 00:19:21,person,0.9191940426826477
2025-11-07 00:19:22,person,0.9091731905937195
2025-11-07 00:19:22,remote,0.3369476795196533
2025-11-07 00:19:23,person,0.8804953694343567
2025-11-07 00:19:24,person,0.8388451337814331
2025-11-07 00:19:24,cell phone,0.4871364235877991
2025-11-07 00:19:24,cell phone,0.45749205350875854
2025-11-07 00:19:24,cell phone,0.3196124732494354
2025-11-07 00:19:26,person,0.8894144892692566
2025-11-07 00:19:26,cell phone,0.7051399946212769
2025-11-07 00:19:27,cell phone,0.9137450456619263
2025-11-07 00:19:27,person,0.7204411625862122
2025-11-07 00:19:27,person,0.6593214869499207
2025-11-07 00:19:28,cell phone,0.9291043281555176
2025-11-07 00:19:29,person,0.9053202867507935
2025-11-07 00:19:29,cell phone,0.5336382985115051
2025-11-07 00:19:30,person,0.9218584895133972
2025-11-07 00:19:30,cell phone,0.4355403780937195
2025-11-07 00:19:32,person,0.7576298713684082
2025-11-07 00:19:32,cell phone,0.31557124853134155
2025-11-07 00:19:33,person,0.9086087942123413
2025-11-07 00:19:33,cell phone,0.5571369528770447
2025-11-07 00:19:33,cell phone,0.37361183762550354
2025-11-07 00:19:34,person,0.9130026698112488
2025-11-07 00:19:34,cell phone,0.6196183562278748
2025-11-07 00:19:34,cell phone,0.3712979555130005
2025-11-07 00:19:35,person,0.9147760272026062
2025-11-07 00:19:35,cell phone,0.5723294615745544
2025-11-07 00:19:35,cell phone,0.5650856494903564
2025-11-07 00:19:36,person,0.9112426042556763
2025-11-07 00:19:36,cell phone,0.633685290813446
2025-11-07 00:19:36,cell phone,0.4815013110637665
2025-11-07 00:19:37,person,0.9064623117446899
2025-11-07 00:19:37,cell phone,0.4107481837272644
2025-11-07 00:19:37,cell phone,0.40854886174201965
2025-11-07 00:19:38,cell phone,0.6798399686813354
2025-11-07 00:19:39,person,0.9280251860618591
2025-11-07 00:19:40,person,0.9267199635505676
2025-11-07 00:19:41,person,0.9308569431304932
2025-11-07 00:19:42,person,0.9297982454299927
2025-11-07 00:19:43,person,0.9251476526260376
2025-11-07 00:19:44,person,0.9305101633071899
2025-11-07 00:19:45,person,0.9215735793113708
2025-11-07 00:19:46,person,0.9204092621803284
2025-11-07 00:19:47,person,0.9221690893173218
2025-11-07 00:19:48,person,0.9149900674819946
2025-11-07 00:19:48,person,0.9078314900398254
2025-11-07 00:19:48,person,0.9051779508590698
2025-11-07 00:19:49,person,0.9086027145385742
2025-11-07 00:19:49,person,0.8936102390289307
2025-11-07 00:19:49,person,0.9048437476158142
2025-11-07 00:19:49,person,0.900867223739624
2025-11-07 00:19:50,person,0.9016212821006775
2025-11-07 00:19:50,person,0.9073421955108643
2025-11-07 00:19:50,person,0.9115423560142517
2025-11-07 00:19:50,person,0.9007130265235901
2025-11-07 00:19:50,person,0.8888460993766785
2025-11-07 00:19:51,person,0.8906794786453247
2025-11-07 00:19:51,person,0.8816518783569336
2025-11-07 00:19:51,person,0.8833322525024414
2025-11-07 00:19:51,person,0.8880957365036011
2025-11-07 00:19:51,person,0.8843080401420593
2025-11-07 00:19:51,person,0.8921166658401489
2025-11-07 00:19:52,person,0.8666765093803406
2025-11-07 00:20:20,person,0.6442374587059021
2025-11-07 00:20:20,person,0.9150410890579224
2025-11-07 00:20:21,person,0.9096873998641968
2025-11-07 00:20:22,person,0.908255934715271
2025-11-07 00:20:23,person,0.9061099290847778
2025-11-07 00:20:24,person,0.9132976531982422
2025-11-07 00:20:25,person,0.905569314956665
2025-11-07 00:20:26,person,0.8379179835319519
2025-11-07 00:20:27,person,0.8787563443183899
2025-11-07 00:20:27,person,0.8784310221672058
2025-11-07 00:20:28,person,0.9164972901344299
2025-11-07 00:20:29,person,0.7828360199928284
2025-11-07 00:20:29,cell phone,0.7753641605377197
2025-11-07 00:20:30,person,0.7020001411437988
2025-11-07 00:20:30,person,0.5061025023460388
2025-11-07 00:20:31,person,0.7626520395278931
2025-11-07 00:20:32,person,0.8629798889160156
2025-11-07 00:20:33,person,0.8585120439529419
2025-11-07 00:20:34,person,0.8812639713287354
2025-11-07 00:20:35,person,0.9016520380973816
2025-11-07 00:20:36,person,0.8808632493019104
2025-11-07 00:20:37,person,0.885858416557312
2025-11-07 00:20:38,person,0.8786168098449707
2025-11-07 00:20:39,person,0.8932673931121826
2025-11-07 00:20:40,person,0.8862480521202087
2025-11-07 00:20:41,person,0.8800743222236633
2025-11-07 00:20:42,person,0.8867887258529663
2025-11-07 00:20:43,person,0.890435516834259
2025-11-07 00:20:44,person,0.8895255923271179
2025-11-07 00:20:45,person,0.8706812262535095
2025-11-07 00:20:46,person,0.8900865316390991
2025-11-07 00:20:47,person,0.86930912733078
2025-11-07 00:20:48,person,0.8941053152084351
2025-11-07 00:20:49,cell phone,0.8157041072845459
2025-11-07 00:20:49,person,0.7346580624580383
2025-11-07 00:20:50,person,0.744440495967865
2025-11-07 00:20:50,cell phone,0.7363646626472473
2025-11-07 00:20:50,cell phone,0.8220327496528625
2025-11-07 00:20:50,person,0.6494842171669006
2025-11-07 00:20:51,cell phone,0.9550577998161316
2025-11-07 00:20:51,person,0.6429462432861328
2025-11-07 00:20:52,person,0.8997128009796143
2025-11-07 00:20:53,person,0.885628342628479
2025-11-07 00:20:54,person,0.8791521787643433
2025-11-07 00:23:24,person,0.7953799962997437
2025-11-07 00:23:24,person,0.9120588302612305
2025-11-07 00:23:24,person,0.9044175744056702
2025-11-07 00:23:25,person,0.9071932435035706
2025-11-07 00:23:25,person,0.9040706157684326
2025-11-07 00:23:26,person,0.9012251496315002
2025-11-07 00:23:26,person,0.9043369889259338
2025-11-07 00:23:27,person,0.9034069776535034
2025-11-07 00:23:28,person,0.8981807231903076
2025-11-07 00:23:28,person,0.9032025337219238
2025-11-07 00:23:29,person,0.890397846698761
2025-11-07 00:23:30,person,0.8988457322120667
2025-11-07 00:23:31,person,0.8533678650856018
2025-11-07 00:23:32,person,0.7030633687973022
2025-11-07 00:23:32,dog,0.4032106399536133
2025-11-07 00:23:33,person,0.8732439875602722
2025-11-07 00:23:34,person,0.8037129640579224
2025-11-07 00:23:35,dog,0.6879324316978455
2025-11-07 00:23:36,person,0.8231099247932434
2025-11-07 00:23:37,person,0.7634802460670471
2025-11-07 00:23:38,person,0.9195237159729004
2025-11-07 00:23:38,person,0.929968535900116
2025-11-07 00:23:39,person,0.9301255345344543
2025-11-07 00:23:40,person,0.9213665723800659
2025-11-07 00:23:41,person,0.9059382677078247
2025-11-07 00:23:47,person,0.8442986607551575
2025-11-07 00:23:47,person,0.8444253206253052
2025-11-07 00:23:47,person,0.9090757966041565
2025-11-07 00:23:48,person,0.9012494087219238
2025-11-07 00:23:48,person,0.8868697881698608
2025-11-07 00:23:49,person,0.902163565158844
2025-11-07 00:23:50,person,0.8936741352081299
2025-11-07 00:23:51,person,0.8914387226104736
2025-11-07 00:23:51,person,0.9060071706771851
2025-11-07 00:23:52,person,0.9134743809700012
2025-11-07 00:23:53,person,0.9072005748748779
2025-11-07 00:23:54,person,0.9003431797027588
2025-11-07 00:23:55,person,0.8907480239868164
2025-11-07 00:23:56,person,0.8938827514648438
2025-11-07 00:23:57,person,0.8911514282226562
2025-11-07 00:23:58,person,0.8882485032081604
2025-11-07 00:23:59,person,0.886002242565155
2025-11-07 00:24:01,person,0.8887448906898499
